\database\database_achieveInfo.msbt
AchieveName_001	百戦錬磨
\event\homeShrine.msbt
homeShrine_cmn_out_01_M	また、いつでもいらしてください。
homeShrine_cmn_repeat_01_M	ここはスシガミ神社･･･\n今日はどんなご用でしょうか？
homeShrine_cmn_ret_01_M	ほかにもご用はありますか？
homeShrine_cmn_btn_rank_M	{c[91ff1e]}スシライカーランク{c[000000]}を上げたい！
homeShrine_cmn_btn_word_M	『{c[91ff1e]}いのりの言葉{c[000000]}』があります！
homeShrine_first_btn_rank_M	{c[91ff1e]}スシライカーランク{c[000000]}って？
homeShrine_first_btn_word_M	『{c[91ff1e]}いのりの言葉{c[000000]}』って？
homeShrine_first_00_M	ここはスシガミ神社。\nスシガミをまつる最古の神社です。
homeShrine_first_01_M	ああ！ あなたがムサシさんですね！\n里を救っていただき、感謝しております！
homeShrine_first_02_M	ムサシさん、ここでは『{c[91ff1e]}スシライカーランク{c[000000]}』の\n授与と『{c[91ff1e]}いのりの言葉{c[000000]}』の奉納ができます。
homeShrine_first_rank_00_M	『{c[91ff1e]}スシライカーランク{c[000000]}』って？
homeShrine_first_rank_01_M	はい。スシライカーとしてこんなにすごい！\n･･･ということを示す段位です。
homeShrine_first_rank_02_M	また、ランクが上がることで、より多くの\nスシガミと契約ができるようになります。
homeShrine_first_rank_03_M	さらに、昇段したときに、お祝いとして\nさまざまなアイテムを贈呈いたします。
homeShrine_first_rank_04_M	おおっ、すげえ！\nどうやったらランクを上げられるんだ？
homeShrine_first_rank_04_F	おおっ、すっごい！\nどうやったらランクを上げられるの？
homeShrine_first_rank_05_M	はい、『{c[91ff1e]}スシライカー虎の巻{c[000000]}』にある「{c[91ff1e]}偉業{c[000000]}」･･･\nこれを達成して、神社にいらしてください。
homeShrine_first_rank_06_M	では、どれだけ達成すれば昇段できるか{c[91ff1e]}\n虎の巻{c[000000]}でわかるようにして差し上げましょう･･･
homeShrine_first_rank_07_M	えいっ！
homeShrine_first_rank_08_M	{c[91ff1e]}虎の巻{c[000000]}で、{c[91ff1e]}スシライカーランク{c[000000]}の{c[ffae00]}昇段条件{c[000000]}を\n確認できるようになった！
homeShrine_first_rank_09_M	さあ、これで大丈夫。\nあとで{c[91ff1e]}虎の巻{c[000000]}をごらんになってくださいね。
homeShrine_rank_00_M	じゃあ、{c[91ff1e]}スシライカーランク{c[000000]}を上げてくれ！
homeShrine_rank_00_F	じゃあ、{c[91ff1e]}スシライカーランク{c[000000]}を上げて！
homeShrine_rank_01_M	かしこまりました。\nこの願いを大スシガミ様にお伝えしましょう･･･
homeShrine_rank_02_M	えいっ！
homeShrine_rank_03_M	おめでとうございます！ムサシさん！\n{c[91ff1e]}スシライカーランク{c[000000]}{c[ffae00]}\x0e\x01\x11\0段{c[000000]}に昇段しましたよ！
homeShrine_rank_04_M	では、昇段のお祝いに『{c[91ff1e]}\x0e\x01\x0b\0{c[000000]}』を\n差し上げます。お受け取りください。
homeShrine_rank_06_M	ムサシさん･･･ まだ次の{c[ffae00]}昇段条件{c[000000]}を\n達成できていないようです。
homeShrine_rank_07_M	では、{c[91ff1e]}虎の巻{c[000000]}で{c[91ff1e]}スシライカーランク{c[000000]}を確認し\n{c[ffae00]}昇段条件{c[000000]}を満たしたら、いらしてください。
homeShrine_first_word_00_M	『{c[91ff1e]}いのりの言葉{c[000000]}』って？
homeShrine_first_word_01_M	はい。あるひみつの言葉でいのると･･･\n天からの贈り物があると伝えられています。
homeShrine_first_word_02_M	もし、{c[91ff1e]}いのりの言葉{c[000000]}をどこかでお見知りに\nなりましたら、神社にいらしてくださいね。
homeShrine_word_00_M	へへっ♪ {c[91ff1e]}いのりの言葉{c[000000]}を知ってるぜ！
homeShrine_word_00_F	へへっ♪ {c[91ff1e]}いのりの言葉{c[000000]}を知ってるわ！
homeShrine_word_01_M	かしこまりました。ではこちらに\n{c[91ff1e]}いのりの言葉{c[000000]}を書き記してください･･･
homeShrine_word_02_M	ではいのります･･･
homeShrine_word_02B_M	えいっ！
homeShrine_word_03_M	{c[91ff1e]}いのりの言葉{c[000000]}が天にとどいた！
homeShrine_word_04_M	すばらしいです！
homeShrine_word_05_M	･･･ムサシさん。同じ{c[91ff1e]}いのりの言葉{c[000000]}は\n一度しか使えないんです･･･
homeShrine_word_06_M	また、新しい{c[91ff1e]}いのりの言葉{c[000000]}を手に入れたら\nいらしてくださいね。
homeShrine_word_07_M	ではいのります･･･
homeShrine_word_07B_M	えいっ！
homeShrine_word_08_M	{c[91ff1e]}いのりの言葉{c[000000]}は天にとどかなかった･･･
homeShrine_word_09_M	ムサシさん･･･ どうやら{c[91ff1e]}いのりの言葉{c[000000]}が\nまちがっていたようです･･･
homeShrine_first_out_01_M	ムサシさん！\nどうかこれをお持ちください！
homeShrine_first_out_02_M	『{c[91ff1e]}みけいやくの皿{c[000000]}』を手に入れた！
homeShrine_first_out_03_M	これは･･･ 契約皿･･･？
homeShrine_first_out_04_M	はい。帝国軍が退却のときに落としていった\n今は契約者のいない皿です。
homeShrine_first_out_05_M	これを「{c[91ff1e]}じゅんびアイテム{c[000000]}」として持って\nスシバトルを行い･･･
homeShrine_first_out_06_M	もしチカラを見せられれば･･･ この皿に宿る\nスシガミが契約を持ちかけてくれるでしょう･･･
homeShrine_first_out_07_M	さらに、戦いの結果だけでなく\nスシライカーランクも重要だと言われています。
homeShrine_first_out_08_M	ムサシさん！\nムサシさんならきっと契約できるはずです･･･！
homeShrine_first_out_09_M	へへっ♪ わかった！\nありがたくいただいていくぜ！
homeShrine_first_out_09_F	へへっ♪ わかった！\nありがたくいただいていくわ！
homeShrine_window_message	インターネットに接続して\n『{c[006e00]}いのりの言葉{c[000000]}』を入力しますか？
homeShrine_SD_error_not_found	SDカードが差しこまれていないため\nインターネットに接続して\nいのりの言葉を入力することができません。
homeShrine_SD_error_not_enough_space	SDカードの空き容量が足りないため\nインターネットに接続して\nいのりの言葉を入力することができません。\n\n本体設定などからSDカードの空き容量を\n増やしてください。
homeShrine_SD_error_etc	SDカードを認識できなかったため\nインターネットに接続して\nいのりの言葉を入力することができません。
HomeShrine_SD_err_write_protected	SDカードが書き込み禁止になっています。\n\nこのため、インターネットに接続して\nいのりの言葉を入力することができません。\n\n電源を切ってSDカードのロックを解除し、\nSDカードを差し直してください。
homeShrine_get_ContractDish_sg_M	『{c[91ff1e]}みけいやくの皿{c[000000]}』を手に入れた！\n
homeShrine_get_GearSuper_sg_M	『{c[91ff1e]}スーパーギア{c[000000]}』を手に入れた！\n
homeShrine_get_GearStream_sg_M	『{c[91ff1e]}ストリームギア{c[000000]}』を手に入れた！\n
homeShrine_get_OhudaExpL_sg_M	『{c[91ff1e]}けいけんのおふだ大{c[000000]}』を手に入れた！\n
homeShrine_get_OhudaExpL_pl_M	『{c[91ff1e]}けいけんのおふだ大{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0 {c[000000]}を手に入れた！\n
homeShrine_get_OhudaDefS_sg_M	『{c[91ff1e]}まもりのおふだ小{c[000000]}』を手に入れた！\n
homeShrine_get_OhudaDefS_pl_M	『{c[91ff1e]}まもりのおふだ小{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_OhudaDefM_sg_M	『{c[91ff1e]}まもりのおふだ中{c[000000]}』を手に入れた！\n
homeShrine_get_OhudaDefM_pl_M	『{c[91ff1e]}まもりのおふだ中{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_OhudaDefL_sg_M	『{c[91ff1e]}まもりのおふだ大{c[000000]}』を手に入れた！\n
homeShrine_get_OhudaDefL_pl_M	『{c[91ff1e]}まもりのおふだ大{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_OhudaSkill_sg_M	『{c[91ff1e]}スキルのおふだ{c[000000]}』を手に入れた！\n
homeShrine_get_OhudaSkill_pl_M	『{c[91ff1e]}スキルのおふだ{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_OhudaSkillC_sg_M	『{c[91ff1e]}スキルのおふだ大{c[000000]}』を手に入れた！\n
homeShrine_get_OhudaSkillC_pl_M	『{c[91ff1e]}スキルのおふだ大{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_PlayerHpS_sg_M	『{c[91ff1e]}スタミナのかんづめ{c[000000]}』を手に入れた！\n
homeShrine_get_PlayerHpS_pl_M	『{c[91ff1e]}スタミナのかんづめ{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_PlayerAtkS_sg_M	『{c[91ff1e]}ちからのかんづめ{c[000000]}』を手に入れた！\n
homeShrine_get_PlayerAtkS_pl_M	『{c[91ff1e]}ちからのかんづめ{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_ReadyRetryM_sg_M	『{c[91ff1e]}ふっかつのまめ中{c[000000]}』を手に入れた！\n
homeShrine_get_ReadyRetryM_pl_M	『{c[91ff1e]}ふっかつのまめ中{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_ReadyRetryL_sg_M	『{c[91ff1e]}ふっかつのまめ大{c[000000]}』を手に入れた！\n
homeShrine_get_ReadyRetryL_pl_M	『{c[91ff1e]}ふっかつのまめ大{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_ReadyRetryC_sg_M	『{c[91ff1e]}超ふっかつのまめ{c[000000]}』を手に入れた！\n
homeShrine_get_ReadyRetryC_pl_M	『{c[91ff1e]}超ふっかつのまめ{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_OhudaPT_sg_M	『{c[91ff1e]}パーティーのおふだ{c[000000]}』を手に入れた！\n
homeShrine_get_OhudaPT_pl_M	『{c[91ff1e]}パーティーのおふだ{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
homeShrine_get_Burner_sg_M	『{c[91ff1e]}あぶりバーナー{c[000000]}』を手に入れた！\n
homeShrine_get_Burner_pl_M	『{c[91ff1e]}あぶりバーナー{c[000000]}』\xd7{c[ffae00]}\x0e\x01\x14\0{c[000000]} を手に入れた！\n
\event\homeSushibar.msbt
homeSushibar_cmn_out_01_M	ほな、またきてや！
homeSushibar_cmn_ret_01_M	まあ、ゆっくりしてってや！
homeSushibar_cmn_repeat_01_M	いまある情報はこれくらいやな･･･\nまたいいネタを仕入れときますわ！
homeSushibar_cmn_btn_01_M	何かいい情報は？
homeSushibar_00_in_01_M	ムサシはん！ ムサシはん！
homeSushibar_00_in_02_M	よう！ ドートン！\n･･･どうだい？ スシがまわるお店は。
homeSushibar_00_in_02_F	ハーイ♪ ドートン！\n･･･どう？ スシがまわるお店は。
homeSushibar_00_in_03_M	いやあ･･･ おかげさんで\n評判が広まって、繁盛しそうや！
homeSushibar_00_in_04_M	ふふん♪ いろんな情報が入ってくるハズやから\nちょくちょく顔を出したってや！
homeSushibar_00_in_05_M	･･･でな、まだまだいろんな施設を作ろうと\n考えとるさかい、それも楽しみにしといてや！
homeSushibar_00_in_06_M	えっ、マジか!?
homeSushibar_00_in_06_F	えっ、ホント!?
homeSushibar_00_in_07_M	マジやで！ さっきも{c[91ff1e]}スシガミ神社{c[000000]}と\n{c[91ff1e]}闘技場{c[000000]}がオープンしたところや！
homeSushibar_00_in_08_M	そうや！ これから国境に行くんやってな？\n神社で必勝祈願するとええわ！
homeSushibar_00_in_09_M	よし！ {c[91ff1e]}スシガミ神社{c[000000]}だな。\nさっそく行ってみるぜ！
homeSushibar_00_in_09_F	よーし！ {c[91ff1e]}スシガミ神社{c[000000]}ね。\nさっそく行ってみるわ！
homeSushibar_00_in_10_M	ムサシはん！ がんばりましょ！
homeSushibar_01_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_01_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_01_a_01_M	スシライカーランクが上がると、いろんな\nレーンドライブギアをもらえるらしいで！
homeSushibar_01_a_02_M	それに、強力なスキルを持つスシガミが\n契約を持ちかけてきやすくなるそうや。
homeSushibar_01_a_03_M	スシライカーランクが上げられる状態になると\nスシガミ神社に{c[ffae00]}！{c[000000]}が出るから要チェックやで。
homeSushibar_01_b_01_M	なんでも、バトルごとのランク評価で\n良いランクを取るには･･･
homeSushibar_01_b_02_M	とどめのアタックでたくさんダメージを\nあたえるとええらしいで！
homeSushibar_01_b_03_M	あと･･･ なるべくスキルには頼らず\n自分のチカラで倒すことも重要みたいや。
homeSushibar_01_c_01_M	そうやなぁ･･･
homeSushibar_01_c_02_M	おおっ！ キャッテンさまが\nムサシはんに話があるみたいやで！
homeSushibar_01_c_03_M	まろの名前はキャッテン。\nスシをつかさどるスシガミのひとりじゃ。
homeSushibar_01_c_04_M	いつもは、この店の奥でスシゲートを開き\nスシを出しては、みなにふるまっておる。
homeSushibar_01_c_05_M	みな喜んでくれて、まろもうれしい限りじゃ♪\nムサシよ、あらためて礼を言うぞよ！
homeSushibar_02_in_01_M	ムサシはん！ ええ情報が入ったで！
homeSushibar_02_a_01_M	よくぞ聞いてくれはりました！\nこれはお客のウワサやねんけどな･･･
homeSushibar_02_a_02_M	マップ上の各エリアには、ふつうでは行けない\n{c[ffae00]}かくしステージ{c[000000]}があるそうや！
homeSushibar_02_a_03_M	なんでも･･･ {c[ffae00]}★をたくさん{c[000000]}取ってそのエリアを\n{c[ffae00]}クリア{c[000000]}すれば行けるようになるらしいで！
homeSushibar_02_a_04_M	いやあ･･･ なんやワクワクしてきますなあ。\nもし見つけたら、わいにも教えてな！
homeSushibar_03_in_01_M	おおっ、 ムサシはん！\nようきてくれはった！
homeSushibar_03_in_02_M	{c[ffae00]}★をたくさん{c[000000]}取ってエリアを{c[ffae00]}クリア{c[000000]}すると、{c[ffae00]}かくし\nステージ{c[000000]}が見つかるいうウワサ、ほんまかな･･･
homeSushibar_03_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_03_a_01_M	かくしステージの奥には、ほこらがあって\nレアなスシガミがいるとかいないとか･･･？
homeSushibar_03_a_02_M	あと、その辺りを調査している帝国兵たちは\n少し変わったスシガミを持っとるらしいで！
homeSushibar_03_a_03_M	いつもとは違う戦いになるかもしれへんから\n注意が必要やな･･･！
homeSushibar_03_b_01_M	各エリアにあるかくしステージでは\n{c[91ff1e]}ふっかつのまめ{c[000000]}が手に入りやすいらしいで！
homeSushibar_03_b_02_M	いつもの道を進むのがキツくなってきたら\nいったんかくしステージに行って･･･
homeSushibar_03_b_03_M	{c[91ff1e]}ふっかつのまめ{c[000000]}を集めておくのも\nええ作戦かもな！
homeSushibar_03_c_01_M	そうやなぁ･･･
homeSushibar_03_c_02_M	おおっ！ キャッテンさまが\nムサシはんに話があるみたいやで！
homeSushibar_03_c_03_M	おお！ ムサシか♪\nそちの活躍、耳にしておるぞよ。
homeSushibar_03_c_04_M	『{c[91ff1e]}スシライカー虎の巻{c[000000]}』はもう持っておるな？\nあの中の「{c[ffae00]}バトルの極意{c[000000]}」は･･･
homeSushibar_03_c_05_M	歴代スシライカーたちが語りついできた秘伝を\nかわら版の記者が書物にしたものじゃ。
homeSushibar_03_c_06_M	そちの名前が、ところどころ書かれとるのは\n巻物の力じゃがの♪ おすすめぞよ！
homeSushibar_04_in_01_M	ムサシはん！
homeSushibar_04_in_02_M	この店なんやけど･･･\nそろそろ増築しよう思いますねん！
homeSushibar_04_in_03_M	増築して店が広くなれば\nお客さんから直接話を聞けるかもしれへんで！
homeSushibar_04_in_04_M	えっ、マジか!?
homeSushibar_04_in_04_F	えっ、ホント!?
homeSushibar_04_in_05_M	でも、ひとつ悩みがありますのや･･･
homeSushibar_04_in_07_M	ん～･･･ 店が大きくなると、大勢にスシを出す\nようになって、キャッテンさまが大変なんや･･･
homeSushibar_04_in_08_M	そうか･･･ そうなるか･･･
homeSushibar_04_in_08_F	そうか･･･ それもそうね･･･
homeSushibar_04_in_09_M	･･･でな、前に遺跡の研究をしてたころ\n古い文献で読んだんやけど･･･
homeSushibar_04_in_10_M	なんでも、海の近くで見つかる『{c[91ff1e]}ふしぎな石{c[000000]}』が\nスシガミさまのチカラを強めるらしいんや。
homeSushibar_04_in_11_M	ムサシはん！ それを探してきてくれまへんか？\n{c[ffae00]}３個{c[000000]}必要なんや！
homeSushibar_04_in_12_M	よし、まかせろ！ 手に入れたら\nすぐ持ってきてやるぜ！
homeSushibar_04_in_12_F	よーし、まかせて！ 手に入れたら\nすぐ持ってきてあげる！
homeSushibar_04_in_13_M	ほんまでっか？ おおきに！\nほな、たのんます!!
homeSushibar_05_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_05_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_05_a_01_M	例の『{c[91ff1e]}ふしぎな石{c[000000]}』を、共和国の国境近くで\n見たいう者がおったそうや･･･
homeSushibar_05_a_02_M	もしかしたら･･･\nウワサの{c[ffae00]}かくしステージ{c[000000]}ちゃうかな？
homeSushibar_05_b_01_M	そうやなぁ･･･
homeSushibar_05_b_02_M	おおっ！ キャッテンさまが\nムサシはんに話があるみたいやで！
homeSushibar_05_b_03_M	よくきた、ムサシよ♪ ･･･聞いたぞよ。\n『{c[91ff1e]}ふしぎな石{c[000000]}』を探してくれとるそうじゃの？
homeSushibar_05_b_04_M	まろたちスシガミも、一日にふるまえるスシには\nじつは限りがあるでの～ ありがたいことぞよ♪
homeSushibar_05_c_01_M	いまのお客さんは、共和国とその周辺の\n地域から来てくれとるようやけど･･･
homeSushibar_05_c_02_M	店が大きくなって評判が広まれば\nもっと遠くからも、お客があつまりそうや♪
homeSushibar_05_c_03_M	･･･そしたら、帝国領の奥地の情報かて\n入ってくるようになるハズやで！
homeSushibar_05_btn_01_M	『{c[91ff1e]}ふしぎな石{c[000000]}』３個、持ってきたぜ！
homeSushibar_05_btn_01_F	『{c[91ff1e]}ふしぎな石{c[000000]}』３個、持ってきたわ！
homeSushibar_05_stone_01_M	おおっ♪ コレですコレです！\nさすがムサシはん！ すごいわあ!!
homeSushibar_05_stone_02_M	へへっ♪ それほどでもあるかな？
homeSushibar_05_stone_03_M	･･･でも、これなんだ？\nみょうな形に彫られた石だな？
homeSushibar_05_stone_03_F	･･･でも、これなに？\nおかしな形に彫られた石ね？
homeSushibar_05_stone_04_M	それがな･･･ それは彫られたんやなくて\n自然とその形になったらしいんや。
homeSushibar_05_stone_05_M	えっ!? 自然に？
homeSushibar_05_stone_06_M	そうや！ しかも海でできたらしいで！\n海には何もおらへんのに･･･ ふしぎやろ？
homeSushibar_05_stone_07_M	んー･･･ そうだな。\nせいぜいムシがいるぐらいだって聞くしな。
homeSushibar_05_stone_07_F	んー･･･ そうね。\nせいぜいムシがいるていどだって聞くしね。
homeSushibar_05_stone_08_M	でも･･･ はるか昔の海には\nぎょうさん生き物がおったらしいんや･･･！
homeSushibar_05_stone_09_M	えっ、マジか!?
homeSushibar_05_stone_09_F	えっ、ホント!?
homeSushibar_05_stone_10_M	マジやで！ そのいわば生き物の祖先が\nこの石になっとるっちゅう話や！
homeSushibar_05_stone_11_M	へえ･･･ おどろいたな･･･
homeSushibar_05_stone_11_F	ふーん･･･ おどろいたわね･･･
homeSushibar_05_stone_12_M	とにかく！ すぐにでも増築に\nとりかかりますわ！
homeSushibar_05_stone_14_M	どうでっか！ これでもっと\n繁盛することマチガイなしや！
homeSushibar_05_stone_15_M	お客もふえて、特ダネ情報も入ってくるやろうから\nまたあとで来てみてや！
homeSushibar_06_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_06_a_01_M	ふふっ♪ おかげさんで店も大きくなって\nお客さんもいっぱいや！
homeSushibar_06_a_02_M	今まではせまくて動けんかったから\nわいが聞いた話しか伝えられへんかったけど･･･
homeSushibar_06_a_03_M	これからは、店の中のお客さんに\nちょくせつ話を聞くこともできるハズや！
homeSushibar_06_b_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_06_b_02_M	ごぶじでしたか、ムサシさん！ ひとりで\n帝国に乗り込んだと聞き、心配してました･･･
homeSushibar_06_b_03_M	リョーマさんは、本当はムサシさんくらいの\n年頃の子が苦手だとおっしゃってました。
homeSushibar_06_b_04_M	それでも重要な役目を任されるムサシさんは\nやはりたよりにされてると思いますよ！
homeSushibar_06_c_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_06_c_02_M	{s[150]}かかれーっ!!{s[100]}
homeSushibar_06_c_03_M	･･･おっと失礼。こんど指揮をまかされたもので\n号令の練習をしていたんです。
homeSushibar_06_c_04_M	しかし問題はスシです。いくさの中で食べるスシは\nどうしてもツライ･･･ 本当にツライのです･･･
homeSushibar_07_in_01_M	ムサシはん！ ええ情報が入ったで！
homeSushibar_07_a_01_M	よくぞ聞いてくれはりました！\nじつは解放戦線に秘密の依頼があったんや･･･！
homeSushibar_07_a_02_M	なんでも、帝国の西の地方･･･ そこに\nレーンドライブギアを作る技師がおるそうや！
homeSushibar_07_a_03_M	･･･でな、なんや究極のレーンドライブギアを\n作るため『{c[91ff1e]}ふしぎな丸石{c[000000]}』を探しとるいう話や。
homeSushibar_07_a_04_M	ええっ!? 究極の･･･ギア!?
homeSushibar_07_a_05_M	ムサシはん、これはチャンスやで！
homeSushibar_07_a_06_M	とにかく！『{c[91ff1e]}ふしぎな丸石{c[000000]}』を手に入れて\nその究極のギアを作ってもらうんや！
homeSushibar_07_a_07_M	よし！ 『{c[91ff1e]}ふしぎな丸石{c[000000]}』だな？\n手に入れたらソッコーで持ってくるぜ！
homeSushibar_07_a_07_F	よーし！ 『{c[91ff1e]}ふしぎな丸石{c[000000]}』ね？\n手に入れたらソッコーで持ってくるわ！
homeSushibar_08_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_08_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_08_a_01_M	『{c[91ff1e]}ふしぎな丸石{c[000000]}』は、花のような形をした\nたいそうキレイなものらしいで。
homeSushibar_08_a_02_M	なんやあやしい男が、その丸石を持ってた\nいう目撃情報があるそうや。
homeSushibar_08_b_01_M	そうやなぁ･･･ じゃあ、わいとキャッテンさまの\n出会いのエピソードを聞いてくれまっか？
homeSushibar_08_b_02_M	あの帝国軍撤退の混乱の中･･･
homeSushibar_08_b_03_M	スシガミ神社のお宝を持ち出そうとした帝国兵が\nまねきネコ像を放り投げていったんや。
homeSushibar_08_b_04_M	縁起物やさかい、ワイは必死こいて\nそれをダイビングキャーッチ！ そしたら･･･
homeSushibar_08_b_05_M	その像の底が、じつは契約皿になってて\nキャッテンさまが現れたんですわ。
homeSushibar_08_b_06_M	それ以来、ワイとキャッテンさまは\nコンビを組ませてもろてます。･･･ええ話やろ？
homeSushibar_08_btn_01_M	『{c[91ff1e]}ふしぎな丸石{c[000000]}』を持ってきたぜ！
homeSushibar_08_btn_01_F	『{c[91ff1e]}ふしぎな丸石{c[000000]}』を持ってきたわよ！
homeSushibar_08_stone_01_M	おおっ！ これが『{c[91ff1e]}ふしぎな丸石{c[000000]}』でっか！\nさすがムサシはん･･･ すごいわあ!!
homeSushibar_08_stone_03_M	よっしゃ！ じゃあ帝国西地方の情報を\n地図に描きこんどくで！
homeSushibar_08_stone_04_M	やった！ ありがとう！\nさっそく行ってくるぜ!!
homeSushibar_08_stone_04_F	やった！ ありがとう！\nさっそく行ってくるわ!!
homeSushibar_08_stone_05_M	気ぃつけてな！
homeSushibar_09_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_09_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_09_a_01_M	そうやなぁ･･･
homeSushibar_09_a_02_M	おおっ！ キャッテンさまが\nムサシはんに話があるみたいやで！
homeSushibar_09_a_03_M	ゆっくりしていくがよい♪ ムサシよ。\nそういえば、前にもらった『{c[91ff1e]}ふしぎな石{c[000000]}』な･･･
homeSushibar_09_a_04_M	そばに置いておると、なぜかなつかしく\nとってもパワーがわいてくるぞよ～♪
homeSushibar_09_a_05_M	もしかしたら･･･\n肩こりにきいとるのかも知れぬのう～
homeSushibar_09_b_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_09_b_02_M	フッ･･･ 帝国にいたころ、たまに領内に\nみょうな男が現れることがあってな。
homeSushibar_09_b_03_M	オレもいちど見かけたが、なにやら\n「シースー」とかいうのを求めてくるんだ。
homeSushibar_09_b_04_M	「ラーハー」が「リーヘー」で「ツイキー」とか\n ワケのわからないことも口走ってたな･･･
homeSushibar_09_c_01_M	バトル中に出るカプセルに入っとる\n「{c[ffae00]}サンダー{c[000000]}」やけど･･･
homeSushibar_09_c_02_M	あれは、皿を長くつなげてから取るほど\n相手にダメージがいくらしいで！
homeSushibar_09_c_03_M	敵に取られたらそれまでやけど･･･\nいつ取るかの駆け引きもアツそうやな！
homeSushibar_10_in_01_M	おおっ、ムサシはん！\nちょうどええところに来てくれはった！
homeSushibar_10_in_02_M	ふふん♪ この店やけどな･･･\nそろそろ、さらに増築しよう思いますねん！
homeSushibar_10_in_03_M	おおっ!! ついに！
homeSushibar_10_in_03_F	うおぅ♪ ついに！
homeSushibar_10_in_04_M	でも、ひとつ悩みがありますのや･･･
homeSushibar_10_in_05_M	ん？ もしかして･･･\nまた『{c[91ff1e]}ふしぎな石{c[000000]}』か？
homeSushibar_10_in_05_F	ん？ もしかして･･･\nまた『{c[91ff1e]}ふしぎな石{c[000000]}』？
homeSushibar_10_in_06_M	そうや！ さすがムサシはん!!\nひょっとしてエスパーちゃうか!?
homeSushibar_10_in_07_M	いや、まあなんとなく･･･な。
homeSushibar_10_in_07_F	いや、まあなんとなく･･･ね。
homeSushibar_10_in_08_M	･･･でな、『{c[91ff1e]}ふしぎな石{c[000000]}』が\nこんどは{c[ffae00]}７個{c[000000]}必要なんや！
homeSushibar_10_in_09_M	ええっ、{c[ffae00]}７個{c[000000]}!?
homeSushibar_10_in_10_M	･･･わかった！ オレにまかせろ！
homeSushibar_10_in_10_F	･･･わかった！ わたしにまかせて！
homeSushibar_10_in_11_M	ほんまでっか？ おおきに！\nほな、たのんます!!
homeSushibar_11_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_11_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_11_a_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_11_a_02_M	キャハ♪ バンブークさまがフツーの\nスシ好きにもどってよかった～
homeSushibar_11_a_03_M	ここだけの話～ あたし･･･\nワサビ苦手で、ぜんぜん食べれなかったの～
homeSushibar_11_a_04_M	いつもワサビの部分だけ、となりのコに\n食べてもらってたの～♪
homeSushibar_11_b_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_11_b_02_M	オゥ･･･ ソスナさまがフツーのおじょうさまに\nもどられ、ワタシは隊をはなれました･･･
homeSushibar_11_b_03_M	そう･･･ ワタシがもとめていたモノは\nすでにそこからロストしてしまったのです･･･！
homeSushibar_11_b_04_M	ああ！ ワタシを叱ってくださる\n理想のご主人さまは･･･ どこに!?
