\database\database_achieveInfo.msbt
AchieveName_001	百戦錬磨
homeSushibar_00_in_05_M	･･･でな、まだまだいろんな施設を作ろうと\n考えとるさかい、それも楽しみにしといてや！
homeSushibar_00_in_06_M	えっ、マジか!?
homeSushibar_00_in_06_F	えっ、ホント!?
homeSushibar_00_in_07_M	マジやで！ さっきも{c[91ff1e]}スシガミ神社{c[000000]}と\n{c[91ff1e]}闘技場{c[000000]}がオープンしたところや！
homeSushibar_00_in_08_M	そうや！ これから国境に行くんやってな？\n神社で必勝祈願するとええわ！
homeSushibar_00_in_09_M	よし！ {c[91ff1e]}スシガミ神社{c[000000]}だな。\nさっそく行ってみるぜ！
homeSushibar_00_in_09_F	よーし！ {c[91ff1e]}スシガミ神社{c[000000]}ね。\nさっそく行ってみるわ！
homeSushibar_00_in_10_M	ムサシはん！ がんばりましょ！
homeSushibar_01_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_01_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_01_a_01_M	スシライカーランクが上がると、いろんな\nレーンドライブギアをもらえるらしいで！
homeSushibar_01_a_02_M	それに、強力なスキルを持つスシガミが\n契約を持ちかけてきやすくなるそうや。
homeSushibar_01_a_03_M	スシライカーランクが上げられる状態になると\nスシガミ神社に{c[ffae00]}！{c[000000]}が出るから要チェックやで。
homeSushibar_01_b_01_M	なんでも、バトルごとのランク評価で\n良いランクを取るには･･･
homeSushibar_01_b_02_M	とどめのアタックでたくさんダメージを\nあたえるとええらしいで！
homeSushibar_01_b_03_M	あと･･･ なるべくスキルには頼らず\n自分のチカラで倒すことも重要みたいや。
homeSushibar_01_c_01_M	そうやなぁ･･･
homeSushibar_01_c_02_M	おおっ！ キャッテンさまが\nムサシはんに話があるみたいやで！
homeSushibar_01_c_03_M	まろの名前はキャッテン。\nスシをつかさどるスシガミのひとりじゃ。
homeSushibar_01_c_04_M	いつもは、この店の奥でスシゲートを開き\nスシを出しては、みなにふるまっておる。
homeSushibar_01_c_05_M	みな喜んでくれて、まろもうれしい限りじゃ♪\nムサシよ、あらためて礼を言うぞよ！
homeSushibar_02_in_01_M	ムサシはん！ ええ情報が入ったで！
homeSushibar_02_a_01_M	よくぞ聞いてくれはりました！\nこれはお客のウワサやねんけどな･･･
homeSushibar_02_a_02_M	マップ上の各エリアには、ふつうでは行けない\n{c[ffae00]}かくしステージ{c[000000]}があるそうや！
homeSushibar_02_a_03_M	なんでも･･･ {c[ffae00]}★をたくさん{c[000000]}取ってそのエリアを\n{c[ffae00]}クリア{c[000000]}すれば行けるようになるらしいで！
homeSushibar_02_a_04_M	いやあ･･･ なんやワクワクしてきますなあ。\nもし見つけたら、わいにも教えてな！
homeSushibar_03_in_01_M	おおっ、 ムサシはん！\nようきてくれはった！
homeSushibar_03_in_02_M	{c[ffae00]}★をたくさん{c[000000]}取ってエリアを{c[ffae00]}クリア{c[000000]}すると、{c[ffae00]}かくし\nステージ{c[000000]}が見つかるいうウワサ、ほんまかな･･･
homeSushibar_03_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_03_a_01_M	かくしステージの奥には、ほこらがあって\nレアなスシガミがいるとかいないとか･･･？
homeSushibar_03_a_02_M	あと、その辺りを調査している帝国兵たちは\n少し変わったスシガミを持っとるらしいで！
homeSushibar_03_a_03_M	いつもとは違う戦いになるかもしれへんから\n注意が必要やな･･･！
homeSushibar_03_b_01_M	各エリアにあるかくしステージでは\n{c[91ff1e]}ふっかつのまめ{c[000000]}が手に入りやすいらしいで！
homeSushibar_03_b_02_M	いつもの道を進むのがキツくなってきたら\nいったんかくしステージに行って･･･
homeSushibar_03_b_03_M	{c[91ff1e]}ふっかつのまめ{c[000000]}を集めておくのも\nええ作戦かもな！
homeSushibar_03_c_01_M	そうやなぁ･･･
homeSushibar_03_c_02_M	おおっ！ キャッテンさまが\nムサシはんに話があるみたいやで！
homeSushibar_03_c_03_M	おお！ ムサシか♪\nそちの活躍、耳にしておるぞよ。
homeSushibar_03_c_04_M	『{c[91ff1e]}スシライカー虎の巻{c[000000]}』はもう持っておるな？\nあの中の「{c[ffae00]}バトルの極意{c[000000]}」は･･･
homeSushibar_03_c_05_M	歴代スシライカーたちが語りついできた秘伝を\nかわら版の記者が書物にしたものじゃ。
homeSushibar_03_c_06_M	そちの名前が、ところどころ書かれとるのは\n巻物の力じゃがの♪ おすすめぞよ！
homeSushibar_04_in_01_M	ムサシはん！
homeSushibar_04_in_02_M	この店なんやけど･･･\nそろそろ増築しよう思いますねん！
homeSushibar_04_in_03_M	増築して店が広くなれば\nお客さんから直接話を聞けるかもしれへんで！
homeSushibar_04_in_04_M	えっ、マジか!?
homeSushibar_04_in_04_F	えっ、ホント!?
homeSushibar_04_in_05_M	でも、ひとつ悩みがありますのや･･･
homeSushibar_04_in_07_M	ん～･･･ 店が大きくなると、大勢にスシを出す\nようになって、キャッテンさまが大変なんや･･･
homeSushibar_04_in_08_M	そうか･･･ そうなるか･･･
homeSushibar_04_in_08_F	そうか･･･ それもそうね･･･
homeSushibar_04_in_09_M	･･･でな、前に遺跡の研究をしてたころ\n古い文献で読んだんやけど･･･
homeSushibar_04_in_10_M	なんでも、海の近くで見つかる『{c[91ff1e]}ふしぎな石{c[000000]}』が\nスシガミさまのチカラを強めるらしいんや。
homeSushibar_04_in_11_M	ムサシはん！ それを探してきてくれまへんか？\n{c[ffae00]}３個{c[000000]}必要なんや！
homeSushibar_04_in_12_M	よし、まかせろ！ 手に入れたら\nすぐ持ってきてやるぜ！
homeSushibar_04_in_12_F	よーし、まかせて！ 手に入れたら\nすぐ持ってきてあげる！
homeSushibar_04_in_13_M	ほんまでっか？ おおきに！\nほな、たのんます!!
homeSushibar_05_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_05_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_05_a_01_M	例の『{c[91ff1e]}ふしぎな石{c[000000]}』を、共和国の国境近くで\n見たいう者がおったそうや･･･
homeSushibar_05_a_02_M	もしかしたら･･･\nウワサの{c[ffae00]}かくしステージ{c[000000]}ちゃうかな？
homeSushibar_05_b_01_M	そうやなぁ･･･
homeSushibar_05_b_02_M	おおっ！ キャッテンさまが\nムサシはんに話があるみたいやで！
homeSushibar_05_b_03_M	よくきた、ムサシよ♪ ･･･聞いたぞよ。\n『{c[91ff1e]}ふしぎな石{c[000000]}』を探してくれとるそうじゃの？
homeSushibar_05_b_04_M	まろたちスシガミも、一日にふるまえるスシには\nじつは限りがあるでの～ ありがたいことぞよ♪
homeSushibar_05_c_01_M	いまのお客さんは、共和国とその周辺の\n地域から来てくれとるようやけど･･･
homeSushibar_05_c_02_M	店が大きくなって評判が広まれば\nもっと遠くからも、お客があつまりそうや♪
homeSushibar_05_c_03_M	･･･そしたら、帝国領の奥地の情報かて\n入ってくるようになるハズやで！
homeSushibar_05_btn_01_M	『{c[91ff1e]}ふしぎな石{c[000000]}』３個、持ってきたぜ！
homeSushibar_05_btn_01_F	『{c[91ff1e]}ふしぎな石{c[000000]}』３個、持ってきたわ！
homeSushibar_05_stone_01_M	おおっ♪ コレですコレです！\nさすがムサシはん！ すごいわあ!!
homeSushibar_05_stone_02_M	へへっ♪ それほどでもあるかな？
homeSushibar_05_stone_03_M	･･･でも、これなんだ？\nみょうな形に彫られた石だな？
homeSushibar_05_stone_03_F	･･･でも、これなに？\nおかしな形に彫られた石ね？
homeSushibar_05_stone_04_M	それがな･･･ それは彫られたんやなくて\n自然とその形になったらしいんや。
homeSushibar_05_stone_05_M	えっ!? 自然に？
homeSushibar_05_stone_06_M	そうや！ しかも海でできたらしいで！\n海には何もおらへんのに･･･ ふしぎやろ？
homeSushibar_05_stone_07_M	んー･･･ そうだな。\nせいぜいムシがいるぐらいだって聞くしな。
homeSushibar_05_stone_07_F	んー･･･ そうね。\nせいぜいムシがいるていどだって聞くしね。
homeSushibar_05_stone_08_M	でも･･･ はるか昔の海には\nぎょうさん生き物がおったらしいんや･･･！
homeSushibar_05_stone_09_M	えっ、マジか!?
homeSushibar_05_stone_09_F	えっ、ホント!?
homeSushibar_05_stone_10_M	マジやで！ そのいわば生き物の祖先が\nこの石になっとるっちゅう話や！
homeSushibar_05_stone_11_M	へえ･･･ おどろいたな･･･
homeSushibar_05_stone_11_F	ふーん･･･ おどろいたわね･･･
homeSushibar_05_stone_12_M	とにかく！ すぐにでも増築に\nとりかかりますわ！
homeSushibar_05_stone_14_M	どうでっか！ これでもっと\n繁盛することマチガイなしや！
homeSushibar_05_stone_15_M	お客もふえて、特ダネ情報も入ってくるやろうから\nまたあとで来てみてや！
homeSushibar_06_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_06_a_01_M	ふふっ♪ おかげさんで店も大きくなって\nお客さんもいっぱいや！
homeSushibar_06_a_02_M	今まではせまくて動けんかったから\nわいが聞いた話しか伝えられへんかったけど･･･
homeSushibar_06_a_03_M	これからは、店の中のお客さんに\nちょくせつ話を聞くこともできるハズや！
homeSushibar_06_b_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_06_b_02_M	ごぶじでしたか、ムサシさん！ ひとりで\n帝国に乗り込んだと聞き、心配してました･･･
homeSushibar_06_b_03_M	リョーマさんは、本当はムサシさんくらいの\n年頃の子が苦手だとおっしゃってました。
homeSushibar_06_b_04_M	それでも重要な役目を任されるムサシさんは\nやはりたよりにされてると思いますよ！
homeSushibar_06_c_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_06_c_02_M	\u000e\u0000\u0002\u0002\u0096\u0000かかれーっ!!\u000e\u0000\u0002\u0002d\u0000
homeSushibar_06_c_03_M	･･･おっと失礼。こんど指揮をまかされたもので\n号令の練習をしていたんです。
homeSushibar_06_c_04_M	しかし問題はスシです。いくさの中で食べるスシは\nどうしてもツライ･･･ 本当にツライのです･･･
homeSushibar_07_in_01_M	ムサシはん！ ええ情報が入ったで！
homeSushibar_07_a_01_M	よくぞ聞いてくれはりました！\nじつは解放戦線に秘密の依頼があったんや･･･！
homeSushibar_07_a_02_M	なんでも、帝国の西の地方･･･ そこに\nレーンドライブギアを作る技師がおるそうや！
homeSushibar_07_a_03_M	･･･でな、なんや究極のレーンドライブギアを\n作るため『{c[91ff1e]}ふしぎな丸石{c[000000]}』を探しとるいう話や。
homeSushibar_07_a_04_M	ええっ!? 究極の･･･ギア!?
homeSushibar_07_a_05_M	ムサシはん、これはチャンスやで！
homeSushibar_07_a_06_M	とにかく！『{c[91ff1e]}ふしぎな丸石{c[000000]}』を手に入れて\nその究極のギアを作ってもらうんや！
homeSushibar_07_a_07_M	よし！ 『{c[91ff1e]}ふしぎな丸石{c[000000]}』だな？\n手に入れたらソッコーで持ってくるぜ！
homeSushibar_07_a_07_F	よーし！ 『{c[91ff1e]}ふしぎな丸石{c[000000]}』ね？\n手に入れたらソッコーで持ってくるわ！
homeSushibar_08_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_08_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_08_a_01_M	『{c[91ff1e]}ふしぎな丸石{c[000000]}』は、花のような形をした\nたいそうキレイなものらしいで。
homeSushibar_08_a_02_M	なんやあやしい男が、その丸石を持ってた\nいう目撃情報があるそうや。
homeSushibar_08_b_01_M	そうやなぁ･･･ じゃあ、わいとキャッテンさまの\n出会いのエピソードを聞いてくれまっか？
homeSushibar_08_b_02_M	あの帝国軍撤退の混乱の中･･･
homeSushibar_08_b_03_M	スシガミ神社のお宝を持ち出そうとした帝国兵が\nまねきネコ像を放り投げていったんや。
homeSushibar_08_b_04_M	縁起物やさかい、ワイは必死こいて\nそれをダイビングキャーッチ！ そしたら･･･
homeSushibar_08_b_05_M	その像の底が、じつは契約皿になってて\nキャッテンさまが現れたんですわ。
homeSushibar_08_b_06_M	それ以来、ワイとキャッテンさまは\nコンビを組ませてもろてます。･･･ええ話やろ？
homeSushibar_08_btn_01_M	『{c[91ff1e]}ふしぎな丸石{c[000000]}』を持ってきたぜ！
homeSushibar_08_btn_01_F	『{c[91ff1e]}ふしぎな丸石{c[000000]}』を持ってきたわよ！
homeSushibar_08_stone_01_M	おおっ！ これが『{c[91ff1e]}ふしぎな丸石{c[000000]}』でっか！\nさすがムサシはん･･･ すごいわあ!!
homeSushibar_08_stone_03_M	よっしゃ！ じゃあ帝国西地方の情報を\n地図に描きこんどくで！
homeSushibar_08_stone_04_M	やった！ ありがとう！\nさっそく行ってくるぜ!!
homeSushibar_08_stone_04_F	やった！ ありがとう！\nさっそく行ってくるわ!!
homeSushibar_08_stone_05_M	気ぃつけてな！
homeSushibar_09_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_09_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_09_a_01_M	そうやなぁ･･･
homeSushibar_09_a_02_M	おおっ！ キャッテンさまが\nムサシはんに話があるみたいやで！
homeSushibar_09_a_03_M	ゆっくりしていくがよい♪ ムサシよ。\nそういえば、前にもらった『{c[91ff1e]}ふしぎな石{c[000000]}』な･･･
homeSushibar_09_a_04_M	そばに置いておると、なぜかなつかしく\nとってもパワーがわいてくるぞよ～♪
homeSushibar_09_a_05_M	もしかしたら･･･\n肩こりにきいとるのかも知れぬのう～
homeSushibar_09_b_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_09_b_02_M	フッ･･･ 帝国にいたころ、たまに領内に\nみょうな男が現れることがあってな。
homeSushibar_09_b_03_M	オレもいちど見かけたが、なにやら\n「シースー」とかいうのを求めてくるんだ。
homeSushibar_09_b_04_M	「ラーハー」が「リーヘー」で「ツイキー」とか\n ワケのわからないことも口走ってたな･･･
homeSushibar_09_c_01_M	バトル中に出るカプセルに入っとる\n「{c[ffae00]}サンダー{c[000000]}」やけど･･･
homeSushibar_09_c_02_M	あれは、皿を長くつなげてから取るほど\n相手にダメージがいくらしいで！
homeSushibar_09_c_03_M	敵に取られたらそれまでやけど･･･\nいつ取るかの駆け引きもアツそうやな！
homeSushibar_10_in_01_M	おおっ、ムサシはん！\nちょうどええところに来てくれはった！
homeSushibar_10_in_02_M	ふふん♪ この店やけどな･･･\nそろそろ、さらに増築しよう思いますねん！
homeSushibar_10_in_03_M	おおっ!! ついに！
homeSushibar_10_in_03_F	うおぅ♪ ついに！
homeSushibar_10_in_04_M	でも、ひとつ悩みがありますのや･･･
homeSushibar_10_in_05_M	ん？ もしかして･･･\nまた『{c[91ff1e]}ふしぎな石{c[000000]}』か？
homeSushibar_10_in_05_F	ん？ もしかして･･･\nまた『{c[91ff1e]}ふしぎな石{c[000000]}』？
homeSushibar_10_in_06_M	そうや！ さすがムサシはん!!\nひょっとしてエスパーちゃうか!?
homeSushibar_10_in_07_M	いや、まあなんとなく･･･な。
homeSushibar_10_in_07_F	いや、まあなんとなく･･･ね。
homeSushibar_10_in_08_M	･･･でな、『{c[91ff1e]}ふしぎな石{c[000000]}』が\nこんどは{c[ffae00]}７個{c[000000]}必要なんや！
homeSushibar_10_in_09_M	ええっ、{c[ffae00]}７個{c[000000]}!?
homeSushibar_10_in_10_M	･･･わかった！ オレにまかせろ！
homeSushibar_10_in_10_F	･･･わかった！ わたしにまかせて！
homeSushibar_10_in_11_M	ほんまでっか？ おおきに！\nほな、たのんます!!
homeSushibar_11_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_11_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_11_a_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_11_a_02_M	キャハ♪ バンブークさまがフツーの\nスシ好きにもどってよかった～
homeSushibar_11_a_03_M	ここだけの話～ あたし･･･\nワサビ苦手で、ぜんぜん食べれなかったの～
homeSushibar_11_a_04_M	いつもワサビの部分だけ、となりのコに\n食べてもらってたの～♪
homeSushibar_11_b_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_11_b_02_M	オゥ･･･ ソスナさまがフツーのおじょうさまに\nもどられ、ワタシは隊をはなれました･･･
homeSushibar_11_b_03_M	そう･･･ ワタシがもとめていたモノは\nすでにそこからロストしてしまったのです･･･！
homeSushibar_11_b_04_M	ああ！ ワタシを叱ってくださる\n理想のご主人さまは･･･ どこに!?
homeSushibar_11_c_01_M	例の『{c[91ff1e]}ふしぎな石{c[000000]}』やけど、やっぱり\n{c[ffae00]}かくしステージ{c[000000]}で見つかる事が多いらしいで！
homeSushibar_11_c_02_M	てことは、まずステージのスターを集めて\nかくしステージを見つけなアカンわけやな･･･
homeSushibar_11_c_03_M	ムサシはん！ いそがば回れや。\nたのんます！
homeSushibar_11_d_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_11_d_02_M	うふふっ♪ バンブークさまは、ああ見えても\n第一次スシ大戦で活躍されたスゴい方なのよ。
homeSushibar_11_d_04_M	ストイック･･･ っていうのかしら。\n戦いだけでなく、遊びにも本気な方でね･･･
homeSushibar_11_d_05_M	かくれんぼでも、もっと本気で探せ！･･･って\n怒られたことがあるわ･･･
homeSushibar_11_e_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_11_e_02_M	ふふっ･･･ ムサシさま。ソスナさまを\n救っていただき、ありがとうございました。
homeSushibar_11_e_03_M	･･･ですが、ソスナさまを「オバサン」\nよばわりしたこと･･･ あれだけは許せません。
homeSushibar_11_e_04_M	ソスナさまは、まだうら若き27歳！\n花もはじらう27歳！ ここ大事ですよ27歳！
homeSushibar_11_f_01_M	おなじステージで何度も負けて\nつまってしまったときは･･･
homeSushibar_11_f_02_M	もったいぶらず、{c[91ff1e]}ふっかつのまめ{c[000000]}を\n使うとええらしいで！
homeSushibar_11_f_03_M	{c[91ff1e]}ふっかつのまめ{c[000000]}は、かくしステージや\nパズルバトルで手に入るそうや。
homeSushibar_11_btn_01_M	『{c[91ff1e]}ふしぎな石{c[000000]}』７個、持ってきたぜ！
homeSushibar_11_btn_01_F	『{c[91ff1e]}ふしぎな石{c[000000]}』７個、持ってきたわよ！
homeSushibar_11_stone_01_M	おおっ、ほんまや！\nさすがムサシはん、すごいわあ!!
homeSushibar_11_stone_02_M	へへっ♪ まあな！
homeSushibar_11_stone_02_F	へへっ♪ まあね！
homeSushibar_11_stone_03_M	よっしゃ！ すぐ増築にとりかかるで！
homeSushibar_11_stone_05_M	どうでっか！ これでますます\n繁盛することマチガイなしや！
homeSushibar_11_stone_06_M	お客もふえて、あらたな特ダネも入るやろうから\nまたあとで来てみてな！
homeSushibar_12_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_12_cmn_01_M	そうやなぁ･･･\nこれはお客のウワサやねんけど･･･
homeSushibar_12_a_01_M	究極のレーンドライブギアを作った技師は\nほかにも強力なギアを作ってたみたいやな。
homeSushibar_12_a_02_M	究極にはおよばんものの、それでも神社でもらえる\nスーパーギアを超えるチカラをもってたそうや。
homeSushibar_12_a_03_M	･･･てことは、究極のギアって\nいったいどんだけスピードが出るんやろな･･･？
homeSushibar_12_b_01_M	そうやなぁ･･･
homeSushibar_12_b_02_M	おおっ！ キャッテンさまが\nムサシはんに話があるみたいやで！
homeSushibar_12_b_03_M	ほっほっほぅ～♪ よくきたムサシ。\nみなの日頃の感謝で、まろは覚醒したのじゃ。
homeSushibar_12_b_04_M	これからも、みなにどんどんスシを\nふるまってまいるぞよ～！ なにせ･･･
homeSushibar_12_b_05_M	まろの得意技は、何もないところに一気に\nスシを出すことなのじゃ･･･ ほっほっほぅ～!!
homeSushibar_12_c_01_M	スシパワーは、バトルでそのスシを\nたくさん食べる事で宿っていくらしいで！
homeSushibar_12_c_02_M	スシガミ編成を定期的に変えてバトルしていれば\nいろんなスシパワーが宿っていきそうやな！
homeSushibar_12_c_03_M	もし、スシガミのレベルが上がりすぎて\n低グレード皿のスシがない！ なんてときは･･･
homeSushibar_12_c_04_M	パズルタワーがオススメや！ ちょっとずつやけど\n低グレード皿のスシも食べられるで！
homeSushibar_12_d_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_12_d_02_M	ン、ンー･･･ ソスナ隊の赤いスシ禁止令\n私としては助かっていたのです･･･
homeSushibar_12_d_03_M	じつは私、レッドなスシは苦手でして･･･\n命令のおかげで食べずにすんでいたのです。
homeSushibar_12_d_04_M	･･･でも、これを機にトライしてみます！\n好き嫌いしてると、大きくなれませんからね！
homeSushibar_12_e_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_12_e_02_M	うーん･･･ バンブーク隊は楽しいけど\nワサビ入りのスシはキツかったわ～
homeSushibar_12_e_03_M	あたし、となりのコからワサビを\n食べてくれって、たのまれててね･･･
homeSushibar_12_e_04_M	平気なフリしてたけど、ホントはあたしも\nそんなに得意じゃなかったのよ～！
homeSushibar_12_f_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_12_f_02_M	ムゥ･･･ おまえ、グロムさまの子供だったのか？\nどうりで強いわけだ･･･
homeSushibar_12_f_03_M	だが、グロムさまはもっと強い。\n戦いだけではない、信念の強さをお持ちなのだ。
homeSushibar_12_f_04_M	ムサシよ、グロムさまを変えたければ\n言葉よりもスシで挑め！ 彼はそういうお方だ･･･
homeSushibar_13_in_01_M	おおっ、ムサシはん！\nええ情報が入ったで！
homeSushibar_13_a_01_M	よくぞ聞いてくれはりました！\nこれは、確かなスジからの情報やで！
homeSushibar_13_a_02_M	ムサシはん！ このまえ盗まれたっちゅう\n究極のレーンドライブギアの行方がわかったで！
homeSushibar_13_a_03_M	なんでも･･･ 帝国の南にある\n軍関係の地下研究施設に持ち込まれたそうや！
homeSushibar_13_a_04_M	なんやそこで、とてつもない実験を\nしようとしとるらしい･･･！
homeSushibar_13_a_05_M	なんだって!?\nとてつもない･･･ 実験？
homeSushibar_13_a_05_F	なんですって!?\nとてつもない･･･ 実験？
homeSushibar_13_a_06_M	わかった！ 行ってみる!!
homeSushibar_13_a_07_M	よっしゃ！ じゃあ、帝国南地方の情報を\n地図に描きこんどくで！
homeSushibar_13_a_08_M	おう！ ありがとう！\n
homeSushibar_13_a_08_F	うん！ ありがとう！
homeSushibar_13_a_09_M	気ぃつけてな！
homeSushibar_14_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_14_a_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_14_a_02_M	オス！ われわれの筋肉の秘密を\n今こそ教えてやろう！
homeSushibar_14_a_03_M	それは･･･ スシだ！ 白身のスシは\n筋肉のもととなるタンパク質が豊富なのだ！
homeSushibar_14_a_04_M	良質なタンパク源と毎日の筋トレ！\nさあ、これでおまえも明日からマッチョだ！
homeSushibar_14_b_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_14_b_02_M	オス！ アブリコスさまは近ごろ急に\nスシの食べ方が上品になられてな･･･
homeSushibar_14_b_03_M	戦う必要がなくなり、強さにこだわらずに\nスシを食べられるようになったとお喜びだ！
homeSushibar_14_b_04_M	だが、もちろん筋トレはかかさない！\nテカテカツルツルおハダのお手入れもな！
homeSushibar_15_in_01_M	おおっ、ムサシはん！\nええ情報が入ったで！
homeSushibar_15_a_01_M	よくぞ聞いてくれはりました！\nこれはお客のウワサやねんけど･･･
homeSushibar_15_a_02_M	なんでも、帝国南エリアのさらに南･･･\n海に浮かぶ島で、謎の爆発があったらしいで。
homeSushibar_15_a_03_M	･･･でな、例の究極のレーンドライブギアが\nそこに持ち込まれたっちゅう話や･･･
homeSushibar_15_a_04_M	なんだって!?\nそれは気になるな･･･
homeSushibar_15_a_04_F	なんですって!?\nそれは気になるわね･･･
homeSushibar_15_a_05_M	せやろ？ じゃあ、帝国の南の小島の情報を\n地図に描きこんどくで！
homeSushibar_15_a_06_M	やった！ ありがとう！\nさっそく、行ってくるぜ!!
homeSushibar_15_a_06_F	やった！ ありがとう！\nさっそく、行ってくるわ!!
homeSushibar_15_a_07_M	気ぃつけてな！
homeSushibar_16_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_16_a_01_M	そうや！ ムサシはんに\n会いたがってる人がいるで♪
homeSushibar_16_a_02_M	フフフ･･･ ひさしぶりだな、ムサシ!!
homeSushibar_16_a_03_M	おおっ♪ アブリコス！\nいまどうしてるんだ？ 元気か？
homeSushibar_16_a_03_F	うおぅ♪ アブリコス！\nいまどうしてるの？ 元気？
homeSushibar_16_a_04_M	ぬははっ♪ やっぱスシを味わって食べるのは\nいいもんだな。筋肉も調子いいぜ！
homeSushibar_16_a_05_M	･･･フン♪ おかげでオレさまは、いま世界中の\nいろんなスシを食べ回るのに大いそがしなのだ！
homeSushibar_16_a_06_M	へへっ♪ そうか･･･\n元気そうでよかったぜ！
homeSushibar_16_a_06_F	へへっ♪ そっか･･･\n元気そうでなによりよ！
homeSushibar_16_a_07_M	フフフ･･･ そんなわけでバキューム食いは\nもう使わなくなってな･･･
homeSushibar_16_a_08_M	ぐははははっ！ おまえにオレさまのスシガミを\nゆずってやりに来たのだ！ ありがたく思え!!
homeSushibar_16_a_09_M	\u000e\u0000\u0002\u0002\u0096\u0000ええっ!?\u000e\u0000\u0002\u0002d\u0000
homeSushibar_16_a_10_M	ええい！ とっとと受けとれい!!\nこれは、かつてのつぐないでもあるのだ･･･！
homeSushibar_16_a_12_M	ふむ･･･ 我が名はワニオウ。\n我が契約のスシ、食べてくれるな？
homeSushibar_16_a_13_M	スシガミ『{c[91ff1e]}ワニオウ{c[000000]}』と契約した！\nスキルは「{c[91ff1e]}バキューム食い{c[000000]}」だ！
homeSushibar_16_a_14_M	ぬははっ♪ ワニオウをよろしくな！
homeSushibar_16_a_15_M	フフフ･･･ バキューム食いは百連皿とちがい\n効果時間中、ずっとスシがつなぎ放題なのだ！
homeSushibar_16_a_16_M	フン！ ただし積み上がる皿は、食べた中で\n一番グレードの低い皿になるぞ。注意しろよ！
homeSushibar_16_a_17_M	ぐははははっ！ じゃあな\nまたどこかであおう!!
homeSushibar_17_in_01_M	おおっ、ムサシはん！\nようきてくれはった！
homeSushibar_17_g_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_17_g_02_M	キャハ♪ アブリコス隊のひとたち･･･\nムキムキマッチョですごいよね～！
homeSushibar_17_g_03_M	オトコらしくてカッコイイけど～\nあたしはどっちかというと･･･
homeSushibar_17_g_04_M	コロコロポヨン♪でカワイイのがいいな～\nこの店をきりもりしてるカレとか･･･ね！
homeSushibar_17_k_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_17_k_02_M	ン、ンー･･･ アブリコス隊の方々は\nどうしてあんなにもムキムキなのでしょう･･･？
homeSushibar_17_k_03_M	ムキムキだからスカウトされるのか？ それとも\nあの隊にいれば、だれでもムキムキになるのか？
homeSushibar_17_k_04_M	マッチョはマッチョを呼び、マッチョに交われば\nムキムキになる･･･ ンンー･･･ミステリアス！
homeSushibar_17_n_01_M	そうやなぁ･･･ じゃあ\nお客さんのお話でも聞いてみましょか。
homeSushibar_17_n_02_M	キャハ♪ ソスナ隊のひとたちって\nみ～んなイケメンだよね～！
homeSushibar_17_n_03_M	でも、うごくとカクカクでヘンだし～\nおまけにキラキラしちゃって･･･ カワイイの♪
homeSushibar_17_n_04_M	･･･あれっ？ コレってひょっとして\nギャップもえ･･･ってやつ？
